set F_UNIQ := 11 16 21 26;
set F_NODES[11] := 11 12 13 14 15;
set F_NODES[16] := 16 17 18 19 20;
set F_NODES[21] := 21 22 23 24 25;
set F_NODES[26] := 26 27 28 29 30;
#definition

# set
set V := 1 2 3 4 5 6 7 8 9 10 ; 	# customer set
set F := 11 16 21 26
12 13 14 15 
17 18 19 20 
22 23 24 25 
27 28 29 30 ;#recharging & battery swapping station
set D0 :=0;
set Dsig :=31;


# param
param CV := 200;    		# ECV fixed cost(Topic Given)
param C := 1000;   		# ECV max load
param Q := 77.75; 		# ECV/BSV battery level
param h := 1;     		# ECV consumption

param CB := 267;    		# BSV fixed cost(Topic Given)
param Qplun := 5;       # BSV max load(battery)
param hplun := 1;     	# BSV consumption
param W :=155.50;		# BSV battery level

param Ct := 10;    		# travel cost
param Cr := 100;    		# recharging cost
param lamda := 0.00;	# battery swap time
param Cb;  	    # battery swap cost(BSS/BSV)
param n :=10;	   		# number of customers
param g :=1.17 ;     	# the recharging rate of ECV 



# customer demend
param m :=
0 0
1 26
2 20
3 13
4 3
5 20
6 20
7 20
8 9
9 3
10 20
11 0
16 0
21 0
26 0
12 0
13 0
14 0
15 0
17 0
18 0
19 0
20 0
22 0
23 0
24 0
25 0
27 0
28 0
29 0
30 0
31 0;

param e :=
0 0
1 382
2 531
3 389
4 870
5 204
6 842
7 50
8 14
9 789
10 393
11 0
16 0
21 0
26 0
12 0
13 0
14 0
15 0
17 0
18 0
19 0
20 0
22 0
23 0
24 0
25 0
27 0
28 0
29 0
30 0
31 0;

param l :=
0 960
1 862
2 736
3 449
4 930
5 264
6 902
7 530
8 494
9 928
10 502
11 960
16 960
21 960
26 960
12 960
13 960
14 960
15 960
17 960
18 960
19 960
20 960
22 960
23 960
24 960
25 960
27 960
28 960
29 960
30 960
31 960;

param s :=
0 0
1 10
2 10
3 10
4 10
5 10
6 10
7 10
8 10
9 10
10 10
11 0
16 0
21 0
26 0
12 0
13 0
14 0
15 0
17 0
18 0
19 0
20 0
22 0
23 0
24 0
25 0
27 0
28 0
29 0
30 0
31 0;

param d : 0 1 2 3 4 5 6 7 8 9 10 11 16 21 26 12 13 14 15 17 18 19 20 22 23 24 25 27 28 29 30 31 :=
0 0.0000 15.5242 38.0789 38.2099 19.2354 39.2938 47.1699 50.2892 14.7648 21.0950 33.3017 0.0000 37.0540 36.2353 37.2022 0.0000 0.0000 0.0000 0.0000 37.0540 37.0540 37.0540 37.0540 36.2353 36.2353 36.2353 36.2353 37.2022 37.2022 37.2022 37.2022 0.0000
1 15.5242 0.0000 31.0000 52.4309 27.2947 54.8179 59.4643 38.0789 30.0832 6.3246 42.5441 15.5242 22.0907 28.0713 51.9711 15.5242 15.5242 15.5242 15.5242 22.0907 22.0907 22.0907 22.0907 28.0713 28.0713 28.0713 28.0713 51.9711 51.9711 51.9711 51.9711 15.5242
2 38.0789 31.0000 0.0000 74.6324 30.0000 69.5270 85.0000 59.9083 50.4777 33.5410 38.3275 38.0789 39.6611 3.6056 72.6223 38.0789 38.0789 38.0789 38.0789 39.6611 39.6611 39.6611 39.6611 3.6056 3.6056 3.6056 3.6056 72.6223 72.6223 72.6223 72.6223 38.0789
3 38.2099 52.4309 74.6324 0.0000 47.0106 18.8680 14.3178 76.7919 24.2074 56.4358 51.3517 38.2099 70.7743 73.4098 4.4721 38.2099 38.2099 38.2099 38.2099 70.7743 70.7743 70.7743 70.7743 73.4098 73.4098 73.4098 73.4098 4.4721 4.4721 4.4721 4.4721 38.2099
