set F_UNIQ := 11 16 21 26;
set F_NODES[11] := 11 12 13 14 15;
set F_NODES[16] := 16 17 18 19 20;
set F_NODES[21] := 21 22 23 24 25;
set F_NODES[26] := 26 27 28 29 30;
#definition

# set
set V := 1 2 3 4 5 6 7 8 9 10 ; 	# customer set
set F := 11 16 21 F14
12 13 14 15 
17 18 19 20 
22 23 24 25 
27 28 29 30  ;#recharging & battery swapping station
set D0 :=0;
set Dsig :=31;


# param
param CV := 200;    		# ECV fixed cost(Topic Given)
param C := 1000;   		# ECV max load
param Q := 77.75; 		# ECV/BSV battery level
param h := 1;     		# ECV consumption

param CB := 267;    		# BSV fixed cost(Topic Given)
param Qplun := 5;       # BSV max load(battery)
param hplun := 1;     	# BSV consumption
param W :=155.50;		# BSV battery level

param Ct := 10;    		# travel cost
param Cr := 100;    		# recharging cost
param lamda := 0.00;	# battery swap time
param Cb;  	    # battery swap cost(BSS/BSV)
param n :=10;	   		# number of customers
param g :=1.17 ;     	# the recharging rate of ECV 



# customer demend
param m :=
0 0
1 9
2 10
3 10
4 19
5 3
6 20
7 3
8 40
9 16
10 30
11 0
16 0
21 0
26 0
12 0
13 0
14 0
15 0
17 0
18 0
19 0
20 0
22 0
23 0
24 0
25 0
27 0
28 0
29 0
30 0
31 0;

param e :=
0 0
1 172
2 35
3 355
4 260
5 167
6 574
7 808
8 375
9 601
10 352
11 0
16 0
21 0
26 0
12 0
13 0
14 0
15 0
17 0
18 0
19 0
20 0
22 0
23 0
24 0
25 0
27 0
28 0
29 0
30 0
31 0;

param l :=
0 960
1 292
2 155
3 475
4 380
5 287
6 694
7 928
8 495
9 721
10 472
11 960
16 960
21 960
26 960
12 960
13 960
14 960
15 960
17 960
18 960
19 960
20 960
22 960
23 960
24 960
25 960
27 960
28 960
29 960
30 960
31 960;

param s :=
0 0
1 10
2 10
3 10
4 10
5 10
6 10
7 10
8 10
9 10
10 10
11 0
16 0
21 0
26 0
12 0
13 0
14 0
15 0
17 0
18 0
19 0
20 0
22 0
23 0
24 0
25 0
27 0
28 0
29 0
30 0
31 0;

param d : 0 1 2 3 4 5 6 7 8 9 10 11 16 21 26 12 13 14 15 17 18 19 20 22 23 24 25 27 28 29 30 31 :=
0 0.0000 14.1421 35.3553 12.0416 17.8885 29.1548 38.0789 21.0950 35.0000 18.0278 38.4708 0.0000 36.2353 27.5136 24.0208 0.0000 0.0000 0.0000 0.0000 36.2353 36.2353 36.2353 36.2353 27.5136 27.5136 27.5136 27.5136 24.0208 24.0208 24.0208 24.0208 0.0000
1 14.1421 0.0000 22.1359 23.7697 6.3246 42.5441 43.9318 35.0000 39.5601 30.0832 25.6125 14.1421 43.1393 13.8924 29.0689 14.1421 14.1421 14.1421 14.1421 43.1393 43.1393 43.1393 43.1393 13.8924 13.8924 13.8924 13.8924 29.0689 29.0689 29.0689 29.0689 14.1421
2 35.3553 22.1359 0.0000 45.8803 23.0217 60.8276 64.0312 56.4358 46.0977 52.2015 23.0217 35.3553 63.8201 16.6433 38.9487 35.3553 35.3553 35.3553 35.3553 63.8201 63.8201 63.8201 63.8201 16.6433 16.6433 16.6433 16.6433 38.9487 38.9487 38.9487 38.9487 35.3553
3 12.0416 23.7697 45.8803 0.0000 25.0000 28.0179 27.6586 13.4164 43.9318 6.3246 44.1475 12.0416 25.2982 35.0143 33.5261 12.0416 12.0416 12.0416 12.0416 25.2982 25.2982 25.2982 25.2982 35.0143 35.0143 35.0143 35.0143 33.5261 33.5261 33.5261 33.5261 12.0416
4 17.8885 6.3246 23.0217 25.0000 0.0000 47.0106 41.1096 37.4833 45.8803 31.0644 20.5913 17.8885 40.8044 10.0499 35.3412 17.8885 17.8885 17.8885 17.8885 40.8044 40.8044 40.8044 40.8044 10.0499 10.0499 10.0499 10.0499 35.3412 35.3412 35.3412 35.3412 17.8885
5 29.1548 42.5441 60.8276 28.0179 47.0106 0.0000 50.9902 17.4642 32.0156 26.9258 67.6018 29.1548 47.6760 56.3649 27.5136 29.1548 29.1548 29.1548 29.1548 47.6760 47.6760 47.6760 47.6760 56.3649 56.3649 56.3649 56.3649 27.5136 27.5136 27.5136 27.5136 29.1548
6 38.0789 43.9318 64.0312 27.6586 41.1096 50.9902 0.0000 33.5410 71.5891 25.0000 51.8652 38.0789 3.6056 48.5489 61.1310 38.0789 38.0789 38.0789 38.0789 3.6056 3.6056 3.6056 3.6056 48.5489 48.5489 48.5489 48.5489 61.1310 61.1310 61.1310 61.1310 38.0789
7 21.0950 35.0000 56.4358 13.4164 37.4833 17.4642 33.5410 0.0000 42.5441 10.0000 57.2800 21.0950 30.2655 47.5184 34.0588 21.0950 21.0950 21.0950 21.0950 30.2655 30.2655 30.2655 30.2655 47.5184 47.5184 47.5184 47.5184 34.0588 34.0588 34.0588 34.0588 21.0950
8 35.0000 39.5601 46.0977 43.9318 45.8803 32.0156 71.5891 42.5441 0.0000 47.4342 62.9682 35.0000 69.1231 51.1077 11.0454 35.0000 35.0000 35.0000 35.0000 69.1231 69.1231 69.1231 69.1231 51.1077 51.1077 51.1077 51.1077 11.0454 11.0454 11.0454 11.0454 35.0000
